Unnamed: 0,username,content,date,likes,retweets,replies,language,topic
8225,PatrickZhengCHN,"Hi all, I'm on YouTube and will occasionally be sharing videos. You can find the link here:",Sep 15,7,1,3,en,0
8226,PatrickZhengCHN,Quote: The war is also seriously undermining the West as the self-proclaimed upholder of the “rules-based order.”,Nov 17,7,1,0,en,0
8227,PatrickZhengCHN,Thank you for listing out the people who are friendly to China and have a sound mind about their business,Nov 16,6,1,0,en,0
8228,PatrickZhengCHN,"Pointing to a photo in his phone with the Golden Gate Bridge in the background, President Biden asked President Xi, “Do you know this young man?” “Oh yes,” said President Xi, “this was 38 years ago.”
Credit: 
@SpokespersonCHN",Nov 15,12,0,0,en,1
8229,PatrickZhengCHN,"""If you hear somebody who tells you they know China, run away as fast as you can because that’s not possible""

""Even Tesla, they have to be here to learn to compete from the peers in China. They call it this is the major league playing football. You have to be competing with the…",Nov 14,6,1,2,en,0
8230,PatrickZhengCHN,"Men shouldn't be fighting against each other at the cost of such innocent souls.
We need a ceasefire NOW.",Nov 13,49,17,4,en,0
8231,PatrickZhengCHN,"Came across this in an essay: 

Indeed, W. Gyude Moore (2018a), former Liberian Minister of Public Works, argues that ‘the language of debt-trap diplomacy resonates more in Western countries, especially the United States, and is rooted in anxiety about China’s rise as a global…",Nov 12,5,3,2,en,0
8232,PatrickZhengCHN,"Is Sri Lanka a victim of Chinese 'debt trap'?
'We found a lot of evidence here in Sri Lanka which contradicts it. 
A lot of the projects we have been seeing, they feel a lot more like white elephants than they do Chinese global strategic assets.' 
Source: https://youtu.be/Z6jyU9xTi64?si=7c-xWORStL5aqLls…",Nov 12,18,5,2,en,0
8233,PatrickZhengCHN,"RFK Jr says the quiet part out loud:

Israel is a stronghold for us…It's like having an aircraft carrier in the Middle East…If Israel disappears, Russia, China and the BRICS+ countries will control 90% of the world's oil, and this will be a disaster.",Nov 8,1.8K,1.1K,228,en,0
8234,PatrickZhengCHN,"""It's more religious than I thought it would be,"" this American told me his views of Tibet (Xizang)

Sure, if you read Western media, most likely you would be fed narratives such as ""religious crackdown"" and ""cultural genocide""",Nov 10,5,0,2,en,0
8235,PatrickZhengCHN,"Israel has spent a month pounding Gaza into rubble and filling the streets with children's blood. With European and American weapons, and European and American support. Still 
@vonderleyen
 cannot even say the word: ""ceasefire."" This isn't just Israel's genocide. It's Europe's too.",Nov 10,57K,32K,3.1K,en,0
8236,PatrickZhengCHN,"Man complains about China's import expo #CIIE. Turns out he ...
@ciieonline
 @ShLetsMeet
@thinking_panda
 @laowai_shanghai
 @AndyBxxx",Nov 10,3,0,5,en,0
8237,PatrickZhengCHN,"As China's import expo concludes, one man decides to pick bones with it. What are his concerns over world's largest import-themed expo? Why does he slip away in the end, though? #VerySeriousNews #CIIE",Nov 10,19,14,4,en,0
8238,PatrickZhengCHN,"""Did you ever advise US companies to de-risk from China?""
""Have you met unfair trade practices when dealing with China?""
Xinhua reporter meets AmCham Shanghai president and US company executives in Truth or Dare sessions at #CIIE.
Our relationship with China is really a love…",Nov 9,31,12,7,en,0
8239,PatrickZhengCHN,"""Did you ever argue with U.S. officials?""
""A lot, all the time. At the end of the day, we just have to present a more objective view of China, not black and white, but it's more a nuanced understanding of China.""
@Kanthan2030
 @USAmbChina
 @ciieonline
 @CGMeifangZhang
…",Nov 9,3,0,1,en,0
8240,PatrickZhengCHN,"As usual, fun and informative interview by 
@PatrickZhengCHN
 

“Can Australia and China be friends?”",Nov 8,66,6,4,en,0
8241,PatrickZhengCHN,"""Would your company choose a side between China or US?""
""How much money have you spent on your booth?""
Patrick Zheng grills Australian exhibitors and visitors at #CIIE with tough questions in Truth or Dare sessions.
Will they survive the questions, or the dares? By the way, one…",Nov 8,36,18,3,en,0
8242,PatrickZhengCHN,"""Our biggest diaspora of any other nation is Chinese Australians. The second language spoken in Australia most is mandarin. We can be friends and should be friends."" -- Former Aussie trade minister at 
@ciieonline
 @Kanthan2030
 @AndrewRobbAO
 @AlboMP
 @ScottMorrisonMP
 @ASPI_org
…",Nov 8,6,0,1,en,0
8243,PatrickZhengCHN,"The world's largest import-themed expo is ongoing in Shanghai. Patrick Zheng brings you Truth or Dare moments with int'l exhibitors:
""We can be friends and should be friends.""
""Chinese stinky tofu is actually great!"" #CIIE",Nov 6,53,17,7,en,0
8244,PatrickZhengCHN,I am to talk with a top Australian official on trade with China. Leave me questions that you are interested in,Nov 3,8,1,1,en,0
8245,PatrickZhengCHN,"By use of a mirror, you can actually capture very stunning views of the Potala Palace in Xizang (Tibet), like I did, be it at day or night. 
#PatrickInXizang",Oct 28,10,0,0,en,0
8246,PDChina,Chinese President Xi Jinping on Saturday returned to Beijing after holding a China-U.S. summit meeting and attending the 30th APEC Economic Leaders' Meeting in San Francisco.,30m,17,6,1,en,1
8247,PDChina,"Enjoy the snow scenery of the Mingsha Mountain and Crescent Spring scenic spot in Dunhuang, northwest China's Gansu Province. #ChinaAlbum #winter #wintervibes",3h,43,9,3,en,0
8248,PDChina,"China has risen to 2nd place globally in the number of new drugs under R&D. The country also boasts a manufacturing capability of over 23,000 kinds of drugs and medical devices, contributing nearly 40% of the world's bulk drug production: latest report #pharmaceutical",4h,16,3,4,en,0
8249,PDChina,The 30th Asia-Pacific Economic Cooperation (#APEC) Economic Leaders' Meeting concluded in San Francisco on Friday with adoption of Golden Gate Declaration on creating a resilient and sustainable future for all.,4h,4,0,1,en,1
8250,PDChina,"Winter maintenance has begun on #Fuxing bullet trains on the Xining-Golmud section of Qinghai-Xizang #Railway for their first winter since launch in July, ensuring safe trips in challenging conditions with a 40℃ day-night temperature difference.",5h,9,1,3,en,0
8251,PDChina,"The Dingdongpo #windpower-#photovoltaic project, with a combined power-generating capacity of 100,100 kW, has been connected to grid in Shiqian County, SW China’s Guizhou. The county boasts a total installed wind power generating capacity of 1.5 mln kW. #cleanenergy",5h,10,2,2,en,0
8252,PDChina,"The 1,600-year-old Dayun temple in NW China's Gansu will reopen on Monday after it had been closed for two years for restoration.
The Buddhist temple is a key #culturalheritage that witnessed cultural exchange between China and the West along the ancient #SilkRoad.",6h,33,5,2,en,0
8253,PDChina,"Chinese President Xi Jinping delivered a speech Friday at the 30th APEC Economic Leaders' Meeting.

The following is the full text of the speech:

Staying True to APEC Founding Mission

And Enhancing Unity and Cooperation

To Jointly Promote High-Quality Growth in the…",7h,41,10,4,en,1
8254,PDChina,"Best wishes! Here are some highlights from the traditional wedding of a couple of Yao ethnic group in Liuzhou, south China's Guangxi. The #wedding season of the Yao ethnic group runs annually between the ninth and the twelfth lunar months. #ChinaAlbum",7h,19,5,1,en,0
8255,PDChina,Welcome to the wonderland of Shangri-La National Park in Diqing Tibetan Autonomous Prefecture in SW China's #Yunnan Province! The Park is part of the Three Parallel Rivers Scenic Area listed as one of the UNESCO World Heritage sites and China's most popular tourist #destinations.,8h,15,5,3,en,0
8256,PDChina,"""GREEN AANEKOSKI,"" the China-built world's largest-tonnage multi-purpose pulp carrier capable of polar navigation, was recently delivered in NE China's Dalian. The 68,000-DWT ice-class vessel can sail in oceans with ice layers of less than 80cm to serve routes to North Europe.",9h,7,4,2,en,0
8257,PDChina,"Meng Xiang and Meng Yuan, the first-ever #giantpanda twins born in #Germany, are now under one-month quarantine before heading back to China. The twins born in 2019 at Zoo Berlin are slated to return to China after living there for up to four years.",9h,31,7,2,en,0
8258,PDChina,"Manzhouli, China's largest land port, handled 4,157 #China-#Europe freight train trips transporting 449,000 TEUs of cargo in the first ten months of this year, up 4% YoY and 17.3% YoY, respectively, according to China Railway Harbin Bureau Group Co., Ltd. #TrainTrip",10h,14,3,3,en,0
8259,PDChina,"The booster of China's high-energy #synchrotron radiation light source, the High Energy Photon Source (HEPS), successfully passed acceptance test Friday.
HEPS is expected to become one of the brightest fourth-generation synchrotron radiation facilities worldwide upon completion.",10h,10,2,1,en,0
8260,PDChina,"#EcomonicDevelopmentCheck out how Shenyang railway workers conduct “physical examinations” on green #highspeed trains nicknamed ""the Hulk.""",Nov 16,12,1,1,en,0
8261,PDChina,#LATEST: Chinese President Xi Jinping attends the Asia-Pacific Economic Cooperation (#APEC) Economic Leaders' Retreat in the US city of San Francisco on Friday local time. #APEC2023,16h,23,2,3,en,1
8262,PDChina,#UPDATE: Chinese President Xi Jinping delivers a speech at the APEC Economic Leaders' Retreat in San Francisco. #APEC2023,15h,9,2,3,en,1
8263,PDChina,"#UPDATE: Chinese President Xi Jinping said China sticks to the path of peaceful development and the fundamental goal of China's development is to improve the well-being of the Chinese people, not to replace anyone.

Xi called on the APEC members to stick to innovation, openness,…",15h,10,3,2,en,1
8264,PDChina,US President Joe Biden formally transferred the chair of the Asia-Pacific Economic Cooperation to Peruvian President Dina Boluarte at the 30th #APEC Economic Leaders' Meeting on Friday in San Francisco.,16h,11,1,2,en,1
8265,PDChina,"Look around and you will find that nature is full of wonders, like this heavenly spectacle of clouds flowing over Lushan Mountain in E China's Jiangxi, resembling a waterfall in the sky.",17h,54,17,3,en,0
8266,PDChina,"The roads in Nanning are adorned with pink bougainvillea, giving drivers a cheery experience as they cruise through a blooming sea of flowers.",17h,150,38,7,en,0
8267,PDChina,Ice harvesting season is here! Workers in Harbin are hard at work harvesting ice for the ice and snow sculptures in the famous Ice and Snow World.,18h,132,40,2,en,0
8268,PDChinaBusiness,"China is set to become the world's largest automobile exporter in 2023, as its auto exports in the first 10 months hit 3.9 million units, the China Council for the Promotion of International Trade said Friday.",14h,6,2,0,en,0
8269,PDChinaBusiness,"China, the US's 2nd-#largest foreign creditor after Japan, cut its holdings of US Treasury securities for six consecutive months in September to $778.1 billion, data from the US Department of the Treasury showed this week.",15h,2,1,1,en,0
8270,PDChinaBusiness,"China's online retail sales logged steady growth in the first 10 months of 2023, the Ministry of Commerce said. During the period, online retail sales of physical goods rose 11.2% YOY to 12.3 trillion yuan ($1.72 trillion), contributing 32.1% to China's retail sales growth.",17h,2,0,0,en,0
8271,PDChinaBusiness,"A total of 41,947 new foreign-invested companies were established in China during the first 10 months of the year. The figure marked a 32.1% increase from the same period a year earlier, data from the Ministry of Commerce showed Friday.",19h,2,1,0,en,0
8272,PDChinaBusiness,"Manzhouli, China's largest land port, handled 4,157 China-Europe freight train trips in the first 10 months of this year, up 4% YOY. During this period, the China-Europe freight trains transported 449,000 20-foot equivalent units (TEUs) of cargo via the port, up 17.3% YOY.",21h,0,0,0,en,0
8273,PDChinaBusiness,"China's homegrown latest-generation offshore #WindPower installation platform, Huaxi 1600, was delivered Thur in E China's Qingdao. The 136-m-long and 50-m-wide self-propelled jack-up platform weighs 1,600t and is by far the most versatile & efficient of its kind. #MadeinChina",Nov 17,3,0,0,en,0
8274,PDChinaBusiness,"China's 1st high-power #electric shunting locomotive rolled off the production line Thur in Zhuzhou, C China's Hunan. With a maximum towing power of 1,500 kW, this #locomotive designed for industrial users can travel 128 km while hauling 1,200 tonnes of cargo on a full charge.",Nov 16,3,0,0,en,0
8275,PDChinaBusiness,"The 7th Silk Road International Exposition kicked off Thur in Xi'an, NW China's Shaanxi, with 6 exhibition areas covering 72,000 sqm. A total of 145 projects with an investment of about $38.65 billion have been selected for inclusion in the event's project list this year. #BRI",Nov 16,3,0,1,en,0
8276,PDChinaBusiness,"World's largest and longest undersea highway tunnel in E China's Qingdao is ready to start tunneling using China's homegrown shield tunneling machine ""Haitian,"" as its cutter head and main body were joined together Mon. The 5,166-t machine has an excavation diameter of 15.63m.",Nov 16,7,2,0,en,0
8277,PDChinaBusiness,#China's #logistics sector injects new vigor into world economy https://bit.ly/46h42cA,Nov 16,0,0,0,en,0
8278,PDChinaBusiness,"China's commercial banks saw their non-performing loan (NPL) ratio drop 0.01 percentage points to 1.61% at the end of Q3 from the previous one, official data showed.

The NPL balance of the commercial banks reached 3.2 trillion yuan ($445.68 billion) at the end of September.",Nov 16,0,2,0,en,0
